AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,Frontal,Temporal,Parietal,Occipital,Fronto-central,Participant,Game,Emotion
-4.5099,-0.28965,-6.6936,-6.5661,4.9425,-10.5702,-7.1908,-11.4056,-7.7528,4.0953,-16.0071,-7.5138,-2.4019,-10.6532,-3.947825,-6.52755,-11.76045,-1.82875,-9.2982,S21,G1,Boredom
-0.78157,-1.7531,-5.7977,-7.6529,-7.7004,-12.4052,-7.2526,-13.1906,-6.7934,0.39277,-23.442,-8.5437,-9.6655,4.086,-6.015145,-2.78975,-15.99285,-3.200315,-10.2216,S21,G1,Boredom
-6.1679,0.8209,-5.9441,-3.7374,-1.8061,-7.2161,-4.3487,-15.8564,-0.95349,0.86296,-27.4687,-7.5383,-9.5794,-10.2592,-4.008450000000001,-9.9193,-17.5035,-0.045265,-10.10255,S21,G1,Boredom
-6.7858,-3.1789,-7.5625,1.4258,10.1558,-2.8317,-8.0383,-5.0275,-0.89581,7.7262,-28.7836,-15.9751,-3.0781,-23.7436,-1.4628833333333338,-13.41085,-22.37935,3.415195,-6.5329,S21,G1,Boredom
-2.4272,0.96238,-6.1212,1.3407,-2.3071,0.30124,-16.446,9.1028,-4.7935,1.3361,-31.0076,-18.9681,-4.8689,-28.2455,-1.3751966666666666,-16.5572,-24.98785,-1.7287,-3.6716000000000006,S21,G1,Boredom
-4.7508,15.0046,-9.2112,-4.1725,-8.5889,2.7524,-15.9526,12.0143,-2.0367,-1.2143,-25.6899,-6.4702,-5.071,-12.4508,-1.4944000000000004,-8.7609,-16.08005,-1.6255000000000002,-1.96915,S21,G1,Boredom
-7.9235,14.8209,-16.0663,-6.3914,5.2612,1.1055,-4.6241,-1.0538,1.5433,6.2673,-23.6547,-2.6252,-6.2485,-9.9997,-1.5322666666666669,-8.1241,-13.13995,3.9053,-2.83895,S21,G1,Boredom
-1.0273,-0.16835,-12.6331,-9.4652,6.4268,7.46,2.0732,-15.0906,-4.9701,2.434,-33.5947,-14.8145,-5.3798,-23.4997,-1.5678583333333336,-14.43975,-24.204600000000003,-1.26805,-6.5087,S21,G1,Boredom
8.9118,-2.3565,-8.9121,-10.8728,1.1022,13.9264,5.9003,-11.4449,-5.6599,-0.67506,-36.5181,-28.0256,3.833,-36.1897,0.2998333333333329,-16.178350000000002,-32.27185,-3.1674800000000003,-2.7723000000000004,S21,G1,Boredom
9.3646,5.6878,-16.2789,-8.2454,-6.865,8.1523,2.5827,3.3418,-2.3568,-3.5981,-36.302,-40.4441,-10.497,-48.1183,-1.3641,-29.30765,-38.37305,-2.97745,2.96225,S21,G1,Boredom
20.6558,17.1987,-12.3391,-1.8236,-6.4541,18.5277,0.45274,13.7358,-2.2154,-3.3822,-38.0754,-46.3646,-23.9672,-59.3312,5.9609,-41.6492,-42.22,-2.7988,7.09427,S21,G1,Boredom
33.5165,29.0082,0.25426,-3.6902,5.7862,31.5161,-1.5504,12.9117,-5.0459,-0.21574,-39.7419,-29.4827,-14.0842,-69.8714,16.06517666666667,-41.9778,-34.612300000000005,-2.63082,5.68065,S21,G1,Boredom
45.6055,41.3678,5.1775,-3.4688,12.3536,43.7251,0.51766,26.237,-9.6817,4.7357,-36.3698,-16.1326,0.86083,-51.5791,24.12678333333333,-25.359135,-26.2512,-2.473,13.37733,S21,G1,Boredom
56.9692,52.9857,10.2997,6.1226,7.1676,55.2016,10.8584,38.7628,-8.6071,3.9578,-36.6569,-14.6704,2.0195,-34.3843,31.457733333333334,-16.1824,-25.66365,-2.32465,24.8106,S21,G1,Boredom
57.1824,55.6849,8.6942,14.6462,-1.164,47.6189,9.2198,36.3883,-6.1151,1.7449,-38.4081,-18.7287,-4.0282,-45.3355,30.443766666666665,-24.68185,-28.5684,-2.1851000000000003,22.80405,S21,G1,Boredom
54.2443,48.8856,8.6658,9.3218,1.3746,46.243,8.1719,39.6373,-6.242,2.1339,-37.5858,-14.1482,5.5968,-48.0486,28.122516666666662,-21.2259,-25.867,-2.05405,23.9046,S21,G1,Boredom
55.4348,50.3977,14.5666,-2.5964,-0.18962,52.8522,12.1269,36.7649,-3.3982,-0.46338,-42.7389,-16.7566,9.7062,-31.0657,28.41088,-10.67975,-29.74775,-1.93079,24.4459,S21,G1,Boredom
38.2802,38.4838,8.7536,-6.3921,-4.1288,42.767,8.4362,20.459,-5.1698,1.5399,-44.1256,-29.5798,6.1608,-20.0894,19.62728333333333,-6.964300000000001,-36.8527,-1.81495,14.4476,S21,G1,Boredom
21.8834,22.0748,-2.1429,-12.4293,-3.3873,26.101,0.52177,15.0581,-5.3534,1.9413,-41.9718,-35.2132,1.3455,-32.9841,8.683283333333335,-15.819299999999998,-38.5925,-1.7060499999999998,7.789935,S21,G1,Boredom
16.8908,11.1447,-3.4956,-16.1278,-7.6293,21.8429,-0.0037609,28.2546,0.40058,-3.6079,-50.8123,-35.5692,-0.21607,-24.8066,3.77095,-12.511335,-43.19075,-1.60366,14.12541955,S21,G1,Boredom
14.3961,18.8718,-7.7307,-7.7519,-13.5914,34.6323,4.4422,38.1409,5.8098,-1.9102,-47.2698,-27.0148,6.2176,-9.2182,6.471033333333334,-1.5002999999999995,-37.1423,1.9498,21.29155,S21,G1,Boredom
-0.56768,15.2697,-16.6506,-9.7561,-18.2091,44.1365,0.71839,38.3222,4.9665,6.6012,-35.0499,-11.2939,14.2404,5.4349,2.3704533333333333,9.83765,-23.1719,5.78385,19.520295,S21,G1,Boredom
-14.6336,17.3171,-19.603,-20.0362,-22.0551,28.6468,-4.2642,29.1084,3.681,9.1676,-33.9349,-0.51643,18.3245,4.5659,-5.060666666666667,11.4452,-17.225665,6.424300000000001,12.4221,S21,G1,Boredom
-27.8556,23.1921,-13.4883,-14.8835,-10.8543,27.9159,6.8567,23.4104,17.5601,19.4826,-28.9357,2.4776,19.2005,4.2915,-2.6622833333333333,11.746,-13.22905,18.52135,15.13355,S21,G1,Boredom
-31.2969,7.7005,-19.0988,-13.4963,-6.7457,24.7597,5.9516,21.5129,24.6309,23.7469,-29.6689,-0.13987,14.5912,17.3693,-6.362916666666666,15.98025,-14.904385,24.1889,13.73225,S21,G1,Boredom
-31.3946,3.0652,-22.8919,-13.674,-19.182,19.3226,-6.2581,18.2467,9.053,14.4196,-36.7783,-3.095,20.6298,24.2296,-10.792449999999995,22.4297,-19.93665,11.7363,5.994300000000001,S21,G1,Boredom
-24.5724,11.7708,-18.5549,-7.915,-22.9697,19.1517,-7.8586,18.1394,5.8178,14.5429,-41.4861,-2.9093,16.4295,13.8854,-7.181583333333331,15.15745,-22.1977,10.18035,5.1404,S21,G1,Boredom
-16.6773,13.5343,-8.0578,-1.0194,-9.2447,31.337,6.7129,31.151,19.5687,27.7703,-35.5397,8.6246,5.0719,18.485,1.64535,11.77845,-13.45755,23.6695,18.93195,S21,G1,Boredom
-20.6157,10.7467,-3.6233,-5.8972,-9.678,39.3343,19.374,43.382,32.4946,39.167,-29.4563,7.1191,12.6696,26.2659,1.7111333333333334,19.46775,-11.1686,35.8308,31.378,S21,G1,Boredom
-33.4787,3.681,-12.79,-19.6434,-16.5053,25.6147,6.852,26.679,24.0762,22.717,-40.0359,-7.408,24.2565,10.59,-8.853616666666667,17.42325,-23.72195,23.3966,16.7655,S21,G1,Boredom
-36.6313,9.3873,-19.9244,-30.5406,-10.5758,23.0905,-4.4244,22.8309,11.7663,7.2539,-45.5356,-21.0636,17.8619,5.7808,-10.865716666666666,11.82135,-33.2996,9.5101,9.20325,S21,G1,Boredom
-29.0007,12.2809,-16.2596,-22.2874,-15.3745,28.1254,6.2124,35.561,20.4441,9.3371,-43.2977,-15.3058,9.3824,19.5339,-7.085983333333334,14.45815,-29.30175,14.8906,20.8867,S21,G1,Boredom
-40.1017,-2.556,-29.3841,-35.0502,-28.552,13.5968,-4.0379,29.6991,5.388,2.8503,-54.7998,-18.3385,11.7824,19.5727,-20.3412,15.67755,-36.56915,4.119149999999999,12.8306,S21,G1,Boredom
-44.1159,-2.6249,-41.721,-47.0472,-37.9267,12.2873,-14.1665,19.5214,-9.0353,-3.7405,-61.6117,-23.6585,25.1755,19.8796,-26.85806666666667,22.52755,-42.6351,-6.3879,2.6774500000000003,S21,G1,Boredom
-40.4809,4.4471,-46.0831,-57.0162,-37.6262,6.6115,-23.1945,17.3626,-11.6785,-12.4065,-72.015,-34.092,9.565,31.5283,-28.357966666666663,20.54665,-53.0535,-12.0425,-2.9159500000000005,S21,G1,Boredom
-34.101,-0.75923,-36.4041,-42.7302,-34.3811,5.2273,-19.8269,26.1979,-2.0882,1.1784,-81.7941,-19.2059,-1.3798,43.7366,-23.858055,21.1784,-50.5,-0.4549000000000001,3.185500000000001,S21,G1,Boredom
-46.155,-14.8137,-48.3199,-48.5617,-30.8365,11.3344,-23.082,22.1572,-3.4442,6.5409,-90.9864,-6.6938,0.18431,41.3352,-29.558733333333336,20.759755,-48.8401,1.54835,-0.4624000000000006,S21,G1,Boredom
-57.4857,-7.7269,-59.5207,-54.0443,-32.4435,24.7543,-33.0564,17.3705,-3.7313,-0.27227,-84.7134,-13.7009,0.66701,40.3364,-31.0778,20.501705,-49.20715,-2.001785,-7.842949999999998,S21,G1,Boredom
-49.5426,6.8367,-55.4061,-45.8626,-36.4234,28.4295,-36.0115,19.2918,0.44356,-8.158,-80.6181,-18.8049,-0.36053,52.0162,-25.32808333333334,25.827835,-49.7115,-3.85722,-8.35985,S21,G1,Boredom
-53.4846,-1.747,-48.1312,-45.0868,-32.2625,20.7972,-27.9253,19.1213,-0.57104,-10.6315,-89.881,-25.5791,2.6241,57.5133,-26.65248333333333,30.0687,-57.73005,-5.60127,-4.401999999999999,S21,G1,Boredom
-64.3755,-7.5682,-55.1208,-45.3451,-28.3513,26.4638,-17.3593,20.9376,4.4018,1.8594,-98.5882,-31.9464,4.4427,39.9625,-29.04951666666668,22.2026,-65.2673,3.1306,1.7891499999999994,S21,G1,Boredom
-69.6253,-0.69381,-56.2588,-40.1551,-29.1199,35.2473,-11.8734,26.1016,13.5214,13.1067,-98.5507,-26.5724,-3.2326,23.4648,-26.767601666666668,10.1161,-62.56155,13.31405,7.1141000000000005,S21,G1,Boredom
-71.8683,-1.1457,-50.4133,-42.1904,-30.8297,23.7494,-10.667,27.993,11.2291,3.9247,-106.7377,-28.4351,-12.4222,34.4526,-28.783,11.015199999999998,-67.5864,7.5769,8.663,S21,G1,Boredom
-75.4585,-6.0162,-52.3278,-47.5612,-27.9922,10.4707,-8.0517,26.3127,11.5431,-0.26154,-114.4334,-36.6067,-7.7261,18.2854,-33.147533333333335,5.27965,-75.52005,5.64078,9.1305,S21,G1,Boredom
-74.3882,-6.149,-52.6454,-43.2258,-20.8804,15.2747,-6.0864,27.2037,16.2828,13.0885,-121.6674,-27.0025,0.14572,4.1252,-30.335683333333336,2.13546,-74.33495,14.68565,10.55865,S21,G1,Boredom
-75.3572,-12.2008,-58.8699,-47.0525,-26.0474,10.9019,-14.117,24.0902,3.9466,9.8344,-128.4674,-22.9126,-9.2463,17.9777,-34.77098333333334,4.3657,-75.69,6.8905,4.986599999999999,S21,G1,Boredom
-67.3788,-10.9748,-61.7583,-53.6134,-24.9785,5.8023,-17.7155,22.1503,-0.73477,0.84781,-134.8593,-26.9704,-4.247,30.999,-35.483583333333335,13.376,-80.91485,0.0565199999999999,2.2174000000000014,S21,G1,Boredom
-68.7686,-8.8343,-68.4243,-64.4966,-21.9983,-3.9293,-18.134,14.4012,-10.0742,-5.6231,-130.8438,-32.7607,5.3914,15.0391,-39.408566666666665,10.21525,-81.80224999999999,-7.848649999999999,-1.8664000000000005,S21,G1,Boredom
-64.6429,-4.3532,-62.3438,-65.7884,-16.7274,-12.5841,-18.0345,18.4757,-12.4333,-8.2492,-130.8952,-39.6851,8.0314,14.3586,-37.73996666666667,11.195,-85.29015,-10.34125,0.2205999999999992,S21,G1,Boredom
-56.8129,0.84698,-55.6392,-55.9141,-8.8092,-24.6691,-15.9635,19.3427,-8.7243,-10.7173,-137.1415,-48.1685,4.5865,27.5971,-33.499586666666666,16.0918,-92.655,-9.7208,1.6896000000000004,S21,G1,Boredom
-63.2816,-7.1063,-63.1664,-60.4612,1.5969,-37.289,-15.0061,4.0821,-11.1638,-7.1112,-135.5561,-40.3399,7.2743,40.0412,-38.284600000000005,23.65775,-87.948,-9.1375,-5.462,S21,G1,Boredom
-73.5847,-20.78,-67.2787,-58.8088,15.6011,-49.1516,-16.081,-10.2628,-7.5307,7.4154,-125.4469,-25.0787,15.7281,45.9861,-42.33378333333333,30.8571,-75.2628,-0.0576500000000002,-13.1719,S21,G1,Boredom
-81.7393,-33.6332,-67.1932,-46.391,28.765,-60.3025,-16.1039,-23.7471,2.7989,2.7481,-130.7609,-29.5007,15.7717,42.2392,-43.4157,29.00545,-80.1308,2.7735000000000003,-19.9255,S21,G1,Boredom
-62.7349,-45.7152,-63.6549,-35.2113,41.1391,-70.7844,-2.7909,-36.4222,9.0517,-2.8496,-127.3601,-31.1875,28.9254,35.2601,-39.49360000000001,32.09275,-79.2738,3.10105,-19.60655,S21,G1,Boredom
-56.7727,-46.6029,-70.7014,-31.1233,52.7707,-80.6373,1.3274,-48.3369,4.5569,2.2602,-125.6452,-27.341,41.2899,32.1567,-38.84448333333333,36.7233,-76.4931,3.40855,-23.50475,S21,G1,Boredom
-60.7747,-47.264,-66.953,-15.1559,63.7045,-89.8991,3.7179,-59.5367,16.6312,12.4968,-124.5268,-13.3532,52.9125,43.5621,-36.05703333333334,48.237300000000005,-68.94,14.564,-27.9094,S21,G1,Boredom
-54.6587,-53.8117,-55.5278,-0.14657,73.9822,-98.6051,14.8534,-46.928,29.7333,18.1666,-131.1552,1.548,63.8377,45.3934,-31.46127833333333,54.61555,-64.8036,23.94995,-16.0373,S21,G1,Boredom
-42.4894,-48.6077,-53.1834,12.1608,83.6433,-106.7888,26.803,-46.0876,42.0493,30.9054,-137.3859,14.5184,69.2942,44.6451,-25.877533333333336,56.96965,-61.43375,36.47735,-9.6423,S21,G1,Boredom
-31.544,-37.2953,-51.4739,21.8027,92.7247,-96.2349,23.7138,-51.7184,41.9463,38.435,-143.2427,16.1168,65.6305,56.0664,-17.003449999999997,60.84845,-63.56295000000001,40.190650000000005,-14.002300000000002,S21,G1,Boredom
-15.5513,-40.4903,-44.9287,20.0003,101.2612,-87.992,22.7847,-43.1825,39.9237,25.7572,-148.7481,11.6921,67.125,66.8024,-11.283466666666667,66.9637,-68.52799999999999,32.84045,-10.198899999999998,S21,G1,Boredom
-6.9874,-45.4689,-48.6535,13.3678,94.7192,-83.206,18.9477,-33.1835,30.1198,12.8527,-153.9233,6.546,57.6649,76.8942,-12.7048,67.27955,-73.68865000000001,21.48625,-7.117900000000001,S21,G1,Boredom
-12.4949,-36.8145,-54.6241,7.6269,78.1698,-70.3114,9.909,-37.1188,23.3738,16.0323,-158.1474,4.1775,49.2658,86.3806,-14.74136666666667,67.8232,-76.98495,19.70305,-13.6049,S21,G1,Boredom
-8.288,-33.1239,-47.8894,-0.23895,78.9124,-60.6599,10.7962,-36.3734,18.5142,14.5766,-154.0913,-1.5054,60.4099,82.0877,-11.881291666666664,71.2488,-77.79835,16.5454,-12.7886,S21,G1,Boredom
-0.38268,-37.557,-49.461,-2.6941,80.5982,-56.5268,18.544,-27.7705,15.9218,4.3185,-140.4008,-7.8356,70.8853,83.583,-11.003896666666668,77.23415,-74.1182,10.12015,-4.613249999999999,S21,G1,Boredom
-11.225,-36.2913,-51.4321,-5.4957,73.787,-50.172,27.3091,-25.1165,25.8318,8.9981,-122.0995,-12.3047,80.7322,64.468,-13.471516666666664,72.6001,-67.2021,17.41495,1.0963000000000012,S21,G1,Boredom
-18.4533,-38.0646,-47.3585,-18.9943,71.3355,-38.2714,28.6339,-19.6587,30.2086,14.385,-107.8588,-17.4927,79.0251,50.0058,-14.967766666666664,64.51545,-62.67575,22.2968,4.4876000000000005,S21,G1,Boredom
-4.0115,-45.1643,-49.9495,-31.9546,68.5369,-29.555,16.5443,-17.9852,14.2961,4.1379,-101.8812,-15.9492,79.7162,58.365,-15.34966666666667,69.0406,-58.915200000000006,9.217,-0.7204499999999996,S21,G1,Boredom
3.1432,-31.5894,-38.063,-25.3214,63.4367,-23.8307,24.4417,-10.9796,17.1668,-0.0614,-91.8174,-3.1392,89.0332,58.8146,-8.7041,73.9239,-47.4783,8.5527,6.731050000000001,S21,G1,Boredom
-11.1454,-25.249,-39.2362,-25.2841,58.1485,-21.9069,34.3347,-5.8763,30.2368,-0.55171,-85.8148,-0.48178,85.8897,59.7298,-10.778849999999997,72.80975000000001,-43.14829,14.842545,14.2292,S21,G1,Boredom
-24.5767,-37.834,-50.982,-37.867,55.1543,-12.1967,18.1746,-10.956,31.1144,-8.9144,-91.0372,-12.7997,66.6363,70.246,-18.05035,68.44115,-51.91845,11.1,3.609300000000001,S21,G1,Boredom
-37.2021,-37.7621,-62.0231,-49.695,42.9553,0.3884,2.9841,-9.3109,24.3088,-20.2328,-99.675,-18.946,53.5256,77.1193,-23.88976666666667,65.32245,-59.3105,2.0380000000000003,-3.1634,S21,G1,Boredom
-37.1186,-21.3963,-72.4017,-60.8133,33.4639,6.2916,1.866,5.3478,21.8627,-24.9454,-107.7945,-3.7092,64.4141,86.5922,-25.32906666666668,75.50315,-55.75185,-1.5413499999999996,3.6069,S21,G1,Boredom
-31.4347,-15.9388,-76.1331,-66.2275,24.0473,11.3469,3.2358,8.2127,14.1302,-28.8814,-115.4268,3.6502,65.7105,95.4966,-25.723316666666665,80.60355,-55.8883,-7.375599999999999,5.72425,S21,G1,Boredom
-22.6341,-17.9459,-72.5531,-71.1439,8.5045,14.6171,-5.8484,3.7689,3.4049,-31.0995,-122.6012,-10.6688,47.6679,87.7427,-26.85923333333333,67.7053,-66.635,-13.8473,-1.03975,S21,G1,Boredom
-7.1761,-7.9794,-68.2001,-68.851,-1.6121,11.7643,-8.4608,9.4691,-1.7382,-27.2578,-129.3451,-24.1287,48.0425,83.4659,-23.675733333333337,65.7542,-76.7369,-14.498,0.5041499999999992,S21,G1,Boredom
-8.9927,-9.4761,-76.9487,-73.6095,-8.4299,15.0095,-12.8921,11.8644,-10.5239,-29.5734,-135.6844,-31.0279,59.26,92.5579,-27.074566666666662,75.90895,-83.35615,-20.04865,-0.5138499999999997,S21,G1,Boredom
-16.355,-16.8094,-74.307,-80.0582,-10.8869,23.9872,-14.0939,15.1038,-18.7823,-35.7012,-141.6433,-27.1905,52.4701,97.5983,-29.07155,75.0342,-84.4169,-27.24175,0.50495,S21,G1,Boredom
-12.9042,-11.3563,-66.3916,-80.6877,-12.7032,20.078,-5.8402,21.6056,-16.1734,-33.0652,-147.2447,-30.0041,35.2219,77.6424,-27.3275,56.43214999999999,-88.6244,-24.6193,7.8827,S21,G1,Boredom
-19.5382,-15.1197,-76.5081,-89.9464,-26.041,13.4405,-10.9225,17.84,-15.6972,-25.6485,-152.5101,-42.3038,19.0086,58.8838,-35.61881666666667,38.946200000000005,-97.40695,-20.67285,3.45875,S21,G1,Boredom
-25.2804,-20.139,-86.0176,-98.6496,-38.5785,16.5856,-11.2547,15.7821,-10.8043,-21.1466,-157.2152,-42.9519,31.9681,46.0159,-42.013250000000006,38.992,-100.08355,-15.97545,2.2637,S21,G1,Boredom
-17.837,-20.9062,-92.6609,-106.8307,-30.2886,12.6269,-6.6284,16.8107,-3.2416,-23.8288,-138.8923,-35.4357,44.15,34.3649,-42.64941666666666,39.25745,-87.164,-13.5352,5.091150000000001,S21,G1,Boredom
-5.4075,-20.1456,-100.4361,-113.435,-21.063,12.3631,0.18958,20.2468,2.3857,-22.8928,-126.114,-32.8158,44.958,24.8957,-41.35401666666666,34.92685,-79.4649,-10.25355,10.21819,S21,G1,Boredom
-11.0096,-22.8878,-108.5099,-114.531,-26.7138,16.5603,7.0927,18.044,-1.7085,-25.4703,-114.5961,-31.8344,54.1131,37.502,-44.5153,45.807550000000006,-73.21525,-13.5894,12.56835,S21,G1,Boredom
-15.782,-20.0335,-116.0993,-121.7591,-24.617,16.0602,10.1242,16.4674,-7.039,-24.436,-107.2268,-23.5043,64.9663,49.302,-47.038450000000005,57.134150000000005,-65.36555,-15.7375,13.2958,S21,G1,Boredom
-14.3409,-16.3618,-123.2334,-128.0109,-24.6217,12.6273,2.1084,13.9976,-12.0489,-21.4881,-111.164,-27.5263,64.7486,47.8266,-48.99023333333333,56.2876,-69.34515,-16.7685,8.053,S21,G1,Boredom
-19.4067,-6.4903,-118.9765,-123.2935,-19.1931,14.8329,-2.9568,21.0605,-13.3017,-22.1746,-118.5942,-32.789,57.9,56.8098,-45.421200000000006,57.3549,-75.6916,-17.73815,9.05185,S21,G1,Boredom
-27.1323,-6.1009,-117.7644,-121.8224,-10.1395,13.943,-2.7794,26.7109,-10.5281,-21.8316,-125.5786,-23.9077,44.5485,58.3402,-44.836083333333335,51.44435,-74.74315,-16.179850000000002,11.96575,S21,G1,Boredom
-22.0476,-14.1306,-124.0334,-120.9338,-6.0739,6.6861,-1.1309,24.6145,-7.4272,-14.1014,-124.9099,-16.0529,45.3328,56.3211,-46.755533333333325,50.82695,-70.4814,-10.7643,11.7418,S21,G1,Boredom
-9.8588,-10.3193,-117.5789,-116.6408,-4.7215,6.2849,-3.0386,24.1251,-3.0305,-13.2554,-105.5618,-11.1382,56.7128,67.0418,-42.13906666666667,61.8773,-58.35,-8.142949999999999,10.54325,S21,G1,Boredom
-3.8347,-1.3046,-101.1406,-122.9774,-0.98115,8.3773,-2.3622,29.0977,0.60834,-14.9295,-103.6731,-14.915,67.4101,71.1434,-36.97685833333334,69.27674999999999,-59.29405,-7.16058,13.36775,S21,G1,Boredom
1.8281,-3.6956,-102.4804,-129.6988,-1.416,4.4175,3.2122,29.8215,0.078082,-10.5765,-103.873,-26.3669,61.8353,59.4675,-38.507533333333335,60.6514,-65.11995,-5.249209,16.51685,S21,G1,Boredom
8.1385,-7.9188,-100.7766,-133.4987,-0.83756,1.6829,11.4151,25.5628,6.4939,-7.4724,-92.2081,-33.1809,64.5452,59.356,-38.86837666666667,61.9506,-62.694500000000005,-0.4892500000000002,18.48895,S21,G1,Boredom
4.6869,-12.3825,-80.63,-139.3171,12.0535,2.5697,15.6689,19.0907,17.9576,-8.0118,-92.6024,-31.1903,68.5748,45.9169,-35.50325,57.24585,-61.89635,4.9729,17.3798,S21,G1,Boredom
8.8507,-8.1825,-67.6674,-139.3541,16.7633,0.93399,16.2108,18.4388,14.4106,-6.0496,-96.4298,-22.8983,70.8808,34.7658,-31.44266833333333,52.8233,-59.66405,4.1805,17.3248,S21,G1,Boredom
10.789,-1.2713,-77.7074,-141.3646,10.3243,-4.5548,21.6584,14.8627,12.0642,-0.25386,-90.1502,-19.0552,67.1217,35.1496,-33.964133333333336,51.13565,-54.6027,5.90517,18.26055,S21,G1,Boredom
-0.72344,-6.1335,-81.1693,-146.9827,7.7298,-4.2815,23.3224,4.0939,15.2914,-0.23863,-90.6677,-19.8874,53.2169,27.1141,-38.59344,40.1655,-55.27755,7.526384999999999,13.70815,S21,G1,Boredom
-2.6558,-5.7658,-69.3853,-144.8066,11.2168,2.8896,13.0328,4.8355,6.4716,-7.1386,-82.2644,-13.7554,59.9007,33.3891,-34.75118333333333,46.6449,-48.0099,-0.3335000000000003,8.934149999999999,S21,G1,Boredom
8.8631,-0.97433,-64.7277,-131.6732,14.9888,5.1858,9.7818,14.9174,0.65128,-9.1798,-75.8466,-12.436,70.4067,45.4857,-28.056255000000004,57.946200000000005,-44.1413,-4.26426,12.3496,S21,G1,Boredom
15.2456,-6.8426,-64.7953,-130.6871,5.1997,4.8744,13.1457,17.9731,2.5875,-8.6288,-77.2225,-19.5921,59.4915,56.8566,-29.50088333333333,58.17405,-48.4073,-3.02065,15.5594,S21,G1,Boredom
15.8124,-3.963,-65.3526,-136.1809,-6.4718,6.0639,2.9734,23.3148,-3.0008,-9.593,-70.1197,-22.8616,42.5865,55.8655,-31.682,49.226,-46.49065,-6.2969,13.144100000000002,S21,G1,Boredom
15.3576,10.3747,-70.815,-141.3446,-10.5281,7.1816,-8.5641,30.3124,-16.9207,-14.45,-66.4065,-22.971,48.4278,57.9466,-31.628966666666667,53.1872,-44.68875,-15.68535,10.87415,S21,G1,Boredom
15.9177,13.4323,-73.9746,-141.2599,-9.4029,9.2202,-13.4832,32.9382,-21.5606,-5.1869,-68.8426,-21.0992,54.9052,68.5698,-31.01119999999999,61.7375,-44.9709,-13.37375,9.7275,S21,G1,Boredom
4.0973,-1.4736,-79.4139,-146.8843,-12.7895,-4.1738,-26.7742,18.1211,-19.2792,1.0506,-72.6143,-25.76,37.5109,57.7644,-40.1063,47.63765,-49.18715,-9.1143,-4.326550000000001,S21,G1,Boredom
0.39446,-12.4731,-81.0691,-152.1713,-10.5406,-2.4419,-31.3166,9.6263,-13.6774,-0.49398,-57.8855,-23.7204,38.9889,61.7065,-43.05025666666666,50.3477,-40.80295,-7.0856900000000005,-10.84515,S21,G1,Boredom
-7.0377,-14.1942,-84.601,-157.141,-14.3532,7.0882,-36.8461,12.5057,-18.2893,-4.9094,-46.0168,-23.7787,50.7496,67.3872,-45.03981666666667,59.0684,-34.89775,-11.59935,-12.1702,S21,G1,Boredom
-18.9623,-19.7628,-77.0557,-161.8125,-12.9978,2.2181,-42.0432,13.2371,-18.6737,-3.133,-57.3558,-20.8702,50.3964,50.0101,-48.06216666666666,50.20325,-39.113,-10.90335,-14.40305,S21,G1,Boredom
-21.7758,-15.6138,-70.4566,-163.3653,-12.2181,-2.8537,-39.5208,7.5041,-12.6145,0.0182,-68.0144,-22.5813,40.4588,46.0218,-47.713883333333335,43.2403,-45.29785,-6.29815,-16.00835,S21,G1,Boredom
-22.4447,-13.6894,-76.1067,-162.4529,-25.585,-2.6825,-38.1371,2.1149,-11.8576,0.017109,-78.0336,-35.3264,33.0923,49.187,-50.49353333333334,41.13965,-56.68000000000001,-5.9202455,-18.0111,S21,G1,Boredom
-22.5798,-12.3743,-77.9611,-162.0895,-28.2233,-0.052301,-37.3306,7.4203,-6.7014,0.50984,-87.354,-47.3068,33.5765,37.839,-50.54671683333333,35.707750000000004,-67.3304,-3.09578,-14.955149999999998,S21,G1,Boredom
-19.2495,-8.6684,-76.2464,-165.2052,-22.5789,3.9019,-33.1153,9.9381,-8.2748,-3.4718,-94.9533,-44.4197,26.6229,27.6671,-48.00775,27.145000000000003,-69.6865,-5.8733,-11.5886,S21,G1,Boredom
-17.1065,-9.1362,-67.7206,-159.2439,-22.2121,4.6557,-22.2388,7.3668,-11.7293,-2.2755,-85.3051,-41.7546,10.9255,28.9706,-45.12726666666666,19.94805,-63.52985,-7.0024,-7.436000000000001,S21,G1,Boredom
-9.1661,-7.6001,-50.8168,-149.6893,-24.8304,5.3639,-19.9165,8.9003,-4.1111,1.8121,-69.3217,-37.2738,6.5904,34.1464,-39.45646666666666,20.3684,-53.29775000000001,-1.1495000000000002,-5.5081,S21,G1,Boredom
5.4839,6.9559,-33.6678,-141.2017,-19.8833,16.4014,-14.2767,17.7496,8.4824,-1.7539,-54.7907,-36.5191,20.295,40.4934,-27.65193333333333,30.3942,-45.6549,3.36425,1.7364500000000005,S21,G1,Boredom
19.2548,11.2059,-37.8455,-143.1011,-15.2333,18.8743,-7.9876,20.1421,2.5409,-5.1057,-37.4032,-48.4279,33.1773,28.6798,-24.47415,30.92855,-42.91555,-1.2823999999999998,6.077249999999999,S21,G1,Boredom
11.6306,0.65577,-38.538,-146.3683,-13.3315,15.7666,-7.5081,17.9453,-10.4523,-5.7871,-25.0592,-56.6101,33.6068,29.9227,-28.364138333333333,31.76475,-40.83465,-8.1197,5.2186,S21,G1,Boredom
